Pair	K562_Ctcf_E	K562_Dnase1_E	K562_H3k27ac_E	K562_H3k27me3_E	K562_H3k36me3_E	K562_H3k4me2_E	K562_H3k9ac_E	K562_H4k20me1_E	K562_Rad21_E	K562_Tbp_E	K562_Ctcf_P	K562_Dnase1_P	K562_H3k27ac_P	K562_H3k27me3_P	K562_H3k36me3_P	K562_H3k4me2_P	K562_H3k9ac_P	K562_H4k20me1_P	K562_Rad21_P	K562_Tbp_P	K562_Correlation	K562_Exp	Class
chr6_41351584_41354639-chr6_41686758_41715710	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	-0.184049	0.060985	1
chr6_41381511_41384973-chr6_41647208_41661267	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0.0522892	0.060985	1
chr6_41381511_41384973-chr6_41666453_41676485	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0.295478	0.060985	1
chr6_41400430_41411474-chr6_41686758_41715710	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0.680089	0.060985	1
chr6_41411474_41416437-chr6_41532231_41533943	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0.265959	0.034965	1
chr6_41411474_41416437-chr6_41533943_41539412	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0.190442	0.034965	1
chr6_41411474_41416437-chr6_41647208_41661267	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	0.51475	0.060985	1
chr6_41411474_41416437-chr6_41666453_41676485	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0.501016	0.060985	1
chr6_41411474_41416437-chr6_41686758_41715710	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0.577468	0.060985	1
chr6_41416437_41423894-chr6_41647208_41661267	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0.663796	0.060985	1
chr6_41424360_41426671-chr6_41647208_41661267	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0.262327	0.060985	1
chr6_41426671_41428813-chr6_41647208_41661267	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	-0.0567513	0.060985	1
chr6_41430934_41440274-chr6_41666453_41676485	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	0.960328	0.060985	1
chr6_41456343_41461212-chr6_41647208_41661267	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0.0566042	0.060985	1
chr6_41524593_41527018-chr6_41532231_41533943	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.034965	1
chr6_41540829_41541265-chr6_41533943_41539412	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0.711105	0.034965	1
chr6_41640880_41647208-chr6_41298532_41312432	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0.26817	0	1
chr6_41736496_41742829-chr6_41666453_41676485	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	-0.441133	0.060985	1
chr6_73946090_73955774-chr6_74099986_74112890	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.166304	0.001148	1
chr6_73958859_73968658-chr6_74062967_74076046	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97141e-17	0	1
chr6_73958859_73968658-chr6_74078047_74099067	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.360349	0.349434	1
chr6_74039397_74041926-chr6_74078047_74099067	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.360349	0.349434	1
chr6_74039397_74041926-chr6_74160392_74184826	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.37091	0.627339	1
chr6_74053486_74056539-chr6_74078047_74099067	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.360349	0.349434	1
chr6_74053486_74056539-chr6_74099986_74112890	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.166304	0.001148	1
chr6_74056539_74059296-chr6_74078047_74099067	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.360349	0.349434	1
chr6_74056539_74059296-chr6_74099986_74112890	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.166304	0.001148	1
chr6_74056539_74059296-chr6_74160392_74184826	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.37091	0.627339	1
chr6_74059296_74062967-chr6_74160392_74184826	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.37091	0.627339	1
chr6_74120165_74122020-chr6_74078047_74099067	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-1.01879e-16	0.349434	1
chr6_74120165_74122020-chr6_74099986_74112890	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	6.40799e-17	0.001148	1
chr6_74126855_74128780-chr6_74078047_74099067	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.0743028	0.349434	1
chr6_74126855_74128780-chr6_74099986_74112890	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.166304	0.001148	1
chr6_74129954_74133463-chr6_74062967_74076046	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2.70623e-16	0	1
chr6_74129954_74133463-chr6_74078047_74099067	0	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0.589662	0.349434	1
chr6_74129954_74133463-chr6_74099986_74112890	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0.588173	0.001148	1
chr6_74208016_74225478-chr6_74062967_74076046	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	5.3015e-17	0	1
chr6_74208016_74225478-chr6_74078047_74099067	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0.338727	0.349434	1
chr6_74208016_74225478-chr6_74099986_74112890	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	-0.176869	0.001148	1
chr6_74208016_74225478-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	-0.313304	0.627339	1
chr6_74225478_74226762-chr6_74078047_74099067	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0.338727	0.349434	1
chr6_74225478_74226762-chr6_74099986_74112890	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	-0.176869	0.001148	1
chr6_74225478_74226762-chr6_74160392_74184826	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	-0.313304	0.627339	1
chr7_115811046_115817340-chr7_116434729_116454408	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.891318	2.14096	1
chr7_115897799_115900072-chr7_116434729_116454408	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.891318	2.14096	1
chr7_115958737_115962802-chr7_116659879_116661783	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.205403	0.899823	1
chr7_116227106_116231619-chr7_115890993_115892266	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166655	0.66252	1
chr7_116227106_116231619-chr7_116434729_116454408	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.891318	2.14096	1
chr7_116232703_116234744-chr7_115890993_115892266	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.66252	1
chr7_116232703_116234744-chr7_116434729_116454408	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.212403	2.14096	1
chr7_116404429_116414428-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.66252	1
chr7_116472596_116476326-chr7_115847372_115857098	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	-0.351856	0.66252	1
chr7_116497593_116500954-chr7_115861595_115870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.66252	1
chr7_116559477_116562887-chr7_116754962_116765597	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.26946	0.899823	1
chr7_116568602_116574330-chr7_116754962_116765597	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.80699	0.899823	1
chr7_116599334_116604327-chr7_115847372_115857098	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0.644124	0.66252	1
chr7_116619447_116625476-chr7_115847372_115857098	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	-0.527748	0.66252	1
chr7_116619447_116625476-chr7_116728195_116740907	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0.284336	0.899823	1
chr7_116619447_116625476-chr7_116754962_116765597	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.904637	0.899823	1
chr7_116625476_116630972-chr7_116754962_116765597	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.904637	0.899823	1
chr7_116649468_116651024-chr7_116754962_116765597	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.210792	0.899823	1
chr7_116718723_116724481-chr7_115847372_115857098	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	-0.0326707	0.66252	1
chr7_126303661_126307399-chr7_127009457_127018926	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0.221056	0.459883	1
chr7_126322588_126322779-chr7_127225864_127233104	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	-0.0299713	2.58937	1
chr7_126441098_126445427-chr7_126890676_126899918	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.315307	0.000457	1
chr7_27254455_27258099-chr7_27238414_27242313	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.93366	0	1
chr7_27310353_27313425-chr7_27238414_27242313	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.93366	0	1
chr7_27354053_27367655-chr7_27238414_27242313	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.93366	0	1
chr7_27374130_27379429-chr7_27238414_27242313	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.93366	0	1
chr7_27414540_27418435-chr7_27238414_27242313	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.222334	0	1
chr7_27439194_27449722-chr7_27238414_27242313	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	6.40169e-17	0	1
chr7_90229046_90230411-chr7_90224881_90229046	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.0191004	0.044439	1
chr9_131713118_131721178-chr9_131751602_131768464	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0.669124	1.59391	1
chr9_131713118_131721178-chr9_131773348_131796486	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.122692	0.863472	1
chr9_131713118_131721178-chr9_131901542_131918821	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.169581	1.44275	1
chr9_131721178_131735322-chr9_131773348_131796486	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.122692	0.863472	1
chr9_131831982_131842694-chr9_131751602_131768464	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0.409238	1.59391	1
chr9_131831982_131842694-chr9_131773348_131796486	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.830246	0.863472	1
chr9_131831982_131842694-chr9_131868698_131877516	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.705462	1.44275	1
chr9_131886615_131894277-chr9_131773348_131796486	1	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.449774	0.863472	1
chr9_131886615_131894277-chr9_131868698_131877516	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.133989	1.44275	1
chr9_131920611_131926415-chr9_131751602_131768464	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0.227233	1.59391	1
chr9_131920611_131926415-chr9_131773348_131796486	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.46373	0.863472	1
chr9_131982124_131988125-chr9_131934362_131946993	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.656748	0.032678	1
chr9_132033339_132039583-chr9_131901542_131918821	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	-0.695363	1.44275	1
chr9_132033339_132039583-chr9_131934362_131946993	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	-0.0826146	0.032678	1
chr9_132039583_132044332-chr9_131934362_131946993	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.386777	0.032678	1
chr9_132054291_132073259-chr9_131868698_131877516	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.316226	1.44275	1
chr9_132054291_132073259-chr9_131901542_131918821	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.569023	1.44275	1
chr9_132054291_132073259-chr9_131934362_131946993	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.042995	0.032678	1
chr9_132111895_132120381-chr9_131868698_131877516	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.186357	1.44275	1
chr9_132111895_132120381-chr9_131934362_131946993	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.148285	0.032678	1
chr9_132135948_132138344-chr9_131934362_131946993	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.042995	0.032678	1
chr9_132145058_132156914-chr9_131868698_131877516	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.222486	1.44275	1
chr9_132145058_132156914-chr9_131901542_131918821	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.483902	1.44275	1
chr9_132145058_132156914-chr9_131934362_131946993	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.13879	0.032678	1
chrX_122802090_122807302-chrX_123096825_123103985	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.175053	1.43015	1
chrX_122922906_122950023-chrX_123094743_123096825	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0.106361	1.43015	1
chrX_122922906_122950023-chrX_123096825_123103985	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	0.206021	1.43015	1
chrX_122950588_122965292-chrX_123094743_123096825	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.261018	1.43015	1
chrX_122950588_122965292-chrX_123096825_123103985	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.239969	1.43015	1
chrX_122965292_122985050-chrX_123094743_123096825	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.433265	1.43015	1
chrX_122965292_122985050-chrX_123096825_123103985	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.521711	1.43015	1
chrX_123080886_123088016-chrX_122987469_122995786	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	9.29036e-17	0.306803	1
chrX_123155862_123157974-chrX_123094743_123096825	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.288938	1.43015	1
chrX_123194294_123200759-chrX_123094743_123096825	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.288938	1.43015	1
chrX_123203108_123207191-chrX_122987469_122995786	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.354397	0.306803	1
chrX_123203108_123207191-chrX_123225472_123228574	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.43015	1
chrX_123214848_123217170-chrX_123225472_123228574	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.43015	1
chrX_123217170_123225472-chrX_123096825_123103985	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.175053	1.43015	1
chrX_153114298_153116946-chrX_153198557_153214268	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-2.99471e-16	1.25755	1
chrX_153116946_153118319-chrX_153187063_153190397	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0.574265	0.386027	1
chrX_153116946_153118319-chrX_153198557_153214268	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.374687	1.25755	1
chrX_153121203_153126719-chrX_153198557_153214268	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.4903	1.25755	1
chrX_153230807_153233727-chrX_153625659_153635385	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0.516158	37.886	1
chrX_153230807_153233727-chrX_153676883_153681712	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0.620125	0.83967	1
chrX_153289470_153291180-chrX_153198557_153214268	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.374687	1.25755	1
chrX_153289470_153291180-chrX_153532787_153537523	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0.160587	0.005354	1
chrX_153289470_153291180-chrX_153574513_153584637	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0.344938	1.74818	1
chrX_153289470_153291180-chrX_153625659_153635385	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0.44539	37.886	1
chrX_153289470_153291180-chrX_153736289_153755323	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.525729	0.624549	1
chrX_153295731_153297713-chrX_153198557_153214268	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.307789	1.25755	1
chrX_153295731_153297713-chrX_153537523_153552005	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0.235566	0.005354	1
chrX_153295731_153297713-chrX_153625659_153635385	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0.269464	37.886	1
chrX_153295731_153297713-chrX_153635385_153648319	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.301996	0.450909	1
chrX_153295731_153297713-chrX_153755323_153771683	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.357054	1.52671	1
chrX_153315090_153322932-chrX_153126719_153139428	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0.278931	0.025585	1
chrX_153315090_153322932-chrX_153187063_153190397	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0.00355989	0.386027	1
chrX_153315090_153322932-chrX_153190397_153198557	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0.0598427	1.25755	1
chrX_153315090_153322932-chrX_153198557_153214268	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0.261007	1.25755	1
chrX_153315090_153322932-chrX_153240638_153254508	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	-0.401659	0.129139	1
chrX_153315090_153322932-chrX_153284529_153289470	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0.0503654	1.3235	1
chrX_153315090_153322932-chrX_153322932_153323783	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0.573023	0.372214	1
chrX_153315090_153322932-chrX_153360692_153365301	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	-0.156082	0.372214	1
chrX_153315090_153322932-chrX_153401768_153408742	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0.321428	0.372214	1
chrX_153315090_153322932-chrX_153532787_153537523	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0.544829	0.005354	1
chrX_153315090_153322932-chrX_153537523_153552005	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0.243789	0.005354	1
chrX_153315090_153322932-chrX_153552005_153558615	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	-0.375449	0.005354	1
chrX_153315090_153322932-chrX_153574513_153584637	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0.503387	1.74818	1
chrX_153315090_153322932-chrX_153586280_153597086	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	-0.0239727	1.74818	1
chrX_153315090_153322932-chrX_153625659_153635385	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0.523316	37.886	1
chrX_153315090_153322932-chrX_153676883_153681712	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0.248041	0.83967	1
chrX_153315090_153322932-chrX_153736289_153755323	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	-0.310762	0.624549	1
chrX_153315090_153322932-chrX_153755323_153771683	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0.283274	1.52671	1
chrX_153315090_153322932-chrX_154298909_154305587	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	-0.321633	0.462377	1
chrX_153323783_153330384-chrX_153198557_153214268	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	-0.0521621	1.25755	1
chrX_153323783_153330384-chrX_153240638_153254508	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0.17819	0.129139	1
chrX_153323783_153330384-chrX_153307734_153315090	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0.41668	0.372214	1
chrX_153323783_153330384-chrX_153532787_153537523	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0.315581	0.005354	1
chrX_153323783_153330384-chrX_153586280_153597086	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0.383498	1.74818	1
chrX_153323783_153330384-chrX_153625659_153635385	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0.346858	37.886	1
chrX_153323783_153330384-chrX_153736289_153755323	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.0708971	0.624549	1
chrX_153323783_153330384-chrX_154000894_154002691	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0.888676	3.38086	1
chrX_153348234_153353218-chrX_153198557_153214268	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0.574252	1.25755	1
chrX_153348234_153353218-chrX_153240638_153254508	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0.636498	0.129139	1
chrX_153348234_153353218-chrX_153297805_153304451	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0.73409	0.372214	1
chrX_153348234_153353218-chrX_153532787_153537523	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	-0.342236	0.005354	1
chrX_153348234_153353218-chrX_153574513_153584637	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0.54398	1.74818	1
chrX_153348234_153353218-chrX_153586280_153597086	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0.787099	1.74818	1
chrX_153348234_153353218-chrX_153625659_153635385	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0.543359	37.886	1
chrX_153348234_153353218-chrX_153681712_153701576	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0.707388	0.713644	1
chrX_153348234_153353218-chrX_153736289_153755323	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0.665322	0.624549	1
chrX_153348234_153353218-chrX_153755323_153771683	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	0.613704	1.52671	1
chrX_153348234_153353218-chrX_153771683_153779571	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0.663253	1.52671	1
chrX_153387990_153388818-chrX_153537523_153552005	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0.264826	0.005354	1
chrX_153388818_153390633-chrX_153198557_153214268	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0.418249	1.25755	1
chrX_153388818_153390633-chrX_153574513_153584637	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0.0115803	1.74818	1
chrX_153388818_153390633-chrX_153586280_153597086	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0.40157	1.74818	1
chrX_153388818_153390633-chrX_153625659_153635385	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0.293985	37.886	1
chrX_153392485_153401486-chrX_153198557_153214268	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.374687	1.25755	1
chrX_153392485_153401486-chrX_153360692_153365301	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0.527173	0.372214	1
chrX_153392485_153401486-chrX_153532787_153537523	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0.160587	0.005354	1
chrX_153392485_153401486-chrX_153625659_153635385	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0.44539	37.886	1
chrX_153719993_153730954-chrX_153126719_153139428	0	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	-0.609215	0.025585	1
chrX_153719993_153730954-chrX_153182878_153187063	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0.662813	0.386027	1
chrX_153719993_153730954-chrX_153187063_153190397	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0.635554	0.386027	1
chrX_153719993_153730954-chrX_153190397_153198557	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0.553781	1.25755	1
chrX_153719993_153730954-chrX_153198557_153214268	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0.399204	1.25755	1
chrX_153719993_153730954-chrX_153214268_153230257	0	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	0	-0.0261468	0.110022	1
chrX_153719993_153730954-chrX_153240638_153254508	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0.888882	0.129139	1
